,game_id,play_id,drive,home_team,away_team,season_type,week,season,posteam,defteam,side_of_field,yardline_100,yrdln,half_seconds_remaining,game_seconds_remaining,game_half,sp,qtr,down,goal_to_go,ydstogo,desc,penalty,play,special_teams_play,play_type_nfl,aborted_play,play_type,rush_attempt,pass_attempt,yards_gained,shotgun,qb_dropback,qb_scramble,pass_length,pass_location,run_location,run_gap,pass,rush,special,play_deleted,qb_spike,qb_kneel,passing_yards,receiving_yards,rushing_yards,score_differential,epa,wp,wpa,fourth_down_converted,fourth_down_failed,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,home_coach,away_coach,offense_formation,route,defenders_in_box,number_of_pass_rushers,defense_man_zone_type,defense_coverage_type
23128,2021_14_JAX_TEN,509.0,2.0,TEN,JAX,REG,14,2021,JAX,TEN,JAX,71.0,JAX 29,1252.0,3052.0,Half1,0.0,1.0,4.0,0.0,19.0,"(5:52) 9-L.Cooke punts 49 yards to TEN 22, Center-46-R.Matiscik. 80-C.Rogers to TEN 24 for 2 yards (49-C.Russell; 50-S.Quarterman).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-7.0,0.431071022991091,0.24535204470157623,0.006176993250846863,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23129,2021_14_JAX_TEN,741.0,3.0,TEN,JAX,REG,14,2021,TEN,JAX,JAX,29.0,JAX 29,942.0,2742.0,Half1,0.0,1.0,4.0,0.0,4.0,"(:42) 14-R.Bullock 47 yard field goal is No Good, Wide Right, Center-46-M.Cox, Holder-6-B.Kern.",0.0,0.0,0.0,FIELD_GOAL,0.0,field_goal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,7.0,-3.239544135819499,0.7407418489456177,-0.06153896450996399,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23130,2021_14_JAX_TEN,948.0,4.0,TEN,JAX,REG,14,2021,JAX,TEN,TEN,44.0,TEN 44,680.0,2480.0,Half1,0.0,2.0,4.0,0.0,6.0,"(11:20) 9-L.Cooke punts 32 yards to TEN 12, Center-46-R.Matiscik, fair catch by 80-C.Rogers.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-7.0,-0.3302537340205163,0.2697487473487854,0.00876551866531372,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23131,2021_14_JAX_TEN,1320.0,5.0,TEN,JAX,REG,14,2021,TEN,JAX,JAX,26.0,JAX 26,195.0,1995.0,Half1,1.0,2.0,4.0,0.0,13.0,"(3:15) 14-R.Bullock 44 yard field goal is GOOD, Center-46-M.Cox, Holder-6-B.Kern.",0.0,0.0,0.0,FIELD_GOAL,0.0,field_goal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,7.0,0.937110606642567,0.7889227867126465,-0.0042458176612854,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23132,2021_14_JAX_TEN,1532.0,6.0,TEN,JAX,REG,14,2021,JAX,TEN,JAX,55.0,JAX 45,67.0,1867.0,Half1,0.0,2.0,4.0,0.0,5.0,"(1:07) 9-L.Cooke punts 47 yards to TEN 8, Center-46-R.Matiscik, out of bounds.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-10.0,-0.2665499585564248,0.18606749176979065,-0.00243493914604187,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23133,2021_14_JAX_TEN,1689.0,7.0,TEN,JAX,REG,14,2021,TEN,JAX,TEN,83.0,TEN 17,14.0,1814.0,Half1,0.0,2.0,4.0,0.0,12.0,"(:14) 6-B.Kern punts 35 yards to JAX 48, Center-46-M.Cox, downed by TEN-42-Jo.Jones.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,10.0,-0.19240320572862402,0.776669979095459,-0.001223251223564148,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23134,2021_14_JAX_TEN,1954.0,10.0,TEN,JAX,REG,14,2021,TEN,JAX,JAX,48.0,JAX 48,1554.0,1554.0,Half2,0.0,3.0,4.0,0.0,2.0,"(10:54) 6-B.Kern punts 37 yards to JAX 11, Center-46-M.Cox, fair catch by 4-J.Mickens.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,10.0,-0.44227705942466855,0.8561019897460938,-0.010129988193511963,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23135,2021_14_JAX_TEN,2110.0,11.0,TEN,JAX,REG,14,2021,JAX,TEN,JAX,73.0,JAX 27,1389.0,1389.0,Half2,0.0,3.0,4.0,0.0,5.0,"(8:09) 9-L.Cooke punts 43 yards to TEN 30, Center-46-R.Matiscik. 80-C.Rogers to TEN 31 for 1 yard (27-C.Claybrooks).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-10.0,-0.3182975167874247,0.12041641026735306,0.011754326522350311,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23136,2021_14_JAX_TEN,2769.0,14.0,TEN,JAX,REG,14,2021,TEN,JAX,TEN,59.0,TEN 41,725.0,725.0,Half2,0.0,4.0,4.0,0.0,13.0,"(12:05) 6-B.Kern punts 35 yards to JAX 24, Center-46-M.Cox, fair catch by 4-J.Mickens. PENALTY on TEN-29-D.Cruikshank, Player Out of Bounds on Kick, 5 yards, enforced at JAX 24.",1.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,17.0,-0.5730114104226232,0.974541425704956,-0.0004683881998062134,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23137,2021_14_JAX_TEN,2967.0,16.0,TEN,JAX,REG,14,2021,TEN,JAX,TEN,80.0,TEN 20,558.0,558.0,Half2,0.0,4.0,4.0,0.0,8.0,"(9:18) 6-B.Kern punts 39 yards to JAX 41, Center-46-M.Cox, fair catch by 4-J.Mickens.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,17.0,-0.38403353304602206,0.9915863275527954,-0.015592552721500397,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23138,2021_14_JAX_TEN,3061.0,17.0,TEN,JAX,REG,14,2021,JAX,TEN,JAX,59.0,JAX 41,535.0,535.0,Half2,0.0,4.0,4.0,0.0,10.0,(8:55) (Shotgun) 16-T.Lawrence pass short right to 18-L.Treadwell to TEN 47 for 12 yards (30-G.Mabin).,0.0,1.0,0.0,PASS,0.0,pass,0.0,1.0,12.0,1.0,1.0,0.0,short,right,,,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,,-17.0,3.2280660804826766,0.015387613326311111,0.007902206853032112,1.0,0.0,00-0036971,T.Lawrence,00-0032951,L.Treadwell,,,Mike Vrabel,Urban Meyer,SHOTGUN,HITCH,4.0,4.0,MAN_COVERAGE,COVER_1
23139,2021_14_JAX_TEN,3150.0,17.0,TEN,JAX,REG,14,2021,JAX,TEN,JAX,61.0,JAX 39,428.0,428.0,Half2,0.0,4.0,4.0,0.0,24.0,"(7:08) 9-L.Cooke punts 54 yards to TEN 7, Center-46-R.Matiscik. 80-C.Rogers to TEN 17 for 10 yards (33-D.Ogunbowale).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-17.0,0.15019314922392368,0.009370039217174053,-0.00744165014475584,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
23140,2021_14_JAX_TEN,3290.0,18.0,TEN,JAX,REG,14,2021,TEN,JAX,TEN,64.0,TEN 36,270.0,270.0,Half2,0.0,4.0,4.0,0.0,10.0,"(4:30) 6-B.Kern punts 46 yards to JAX 18, Center-46-M.Cox, fair catch by 4-J.Mickens.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,17.0,0.3153100286144763,0.9981901049613953,-0.0003947019577026367,0.0,0.0,,,,,,,Mike Vrabel,Urban Meyer,,,,,,
